55.2084, 5.409, 5.02288
56.4965, 4.78441, -0.328624
60.609, 7.86747, 1.0447
56.4965, 4.78441, -0.328624
69.7963, 7.01251, 4.54265
60.609, 7.86747, 1.0447
69.7963, 7.01251, 4.54265
55.2084, 5.409, 5.02288
60.609, 7.86747, 1.0447
56.4965, 4.78441, -0.328624
100, 0, 0
74.2253, 3.20028, 0.110394
100, 0, 0
69.7963, 7.01251, 4.54265
74.2253, 3.20028, 0.110394
69.7963, 7.01251, 4.54265
56.4965, 4.78441, -0.328624
74.2253, 3.20028, 0.110394
55.2084, 5.409, 5.02288
0, 0, 0
31.5773, 6.53017, 0.202755
0, 0, 0
39.0111, 5.48962, -1.07655
31.5773, 6.53017, 0.202755
39.0111, 5.48962, -1.07655
55.2084, 5.409, 5.02288
31.5773, 6.53017, 0.202755
0, 0, 0
56.4965, 4.78441, -0.328624
33.8806, 7.34364, -3.26634
56.4965, 4.78441, -0.328624
39.0111, 5.48962, -1.07655
33.8806, 7.34364, -3.26634
39.0111, 5.48962, -1.07655
0, 0, 0
33.8806, 7.34364, -3.26634
56.4965, 4.78441, -0.328624
55.2084, 5.409, 5.02288
51.1003, 3.57645, 5.02238
55.2084, 5.409, 5.02288
39.0111, 5.48962, -1.07655
51.1003, 3.57645, 5.02238
39.0111, 5.48962, -1.07655
56.4965, 4.78441, -0.328624
51.1003, 3.57645, 5.02238
100, 0, 0
71.5393, 4.48054, 19.6416
82.1815, 4.2589, 8.27607
71.5393, 4.48054, 19.6416
81.8164, 5.92049, 5.677
82.1815, 4.2589, 8.27607
81.8164, 5.92049, 5.677
100, 0, 0
82.1815, 4.2589, 8.27607
71.5393, 4.48054, 19.6416
76.6109, 4.73958, 5.50496
74.925, 7.42335, 8.63974
76.6109, 4.73958, 5.50496
81.8164, 5.92049, 5.677
74.925, 7.42335, 8.63974
81.8164, 5.92049, 5.677
71.5393, 4.48054, 19.6416
74.925, 7.42335, 8.63974
76.6109, 4.73958, 5.50496
100, 0, 0
88.9688, 3.51717, 3.98916
100, 0, 0
81.8164, 5.92049, 5.677
88.9688, 3.51717, 3.98916
81.8164, 5.92049, 5.677
76.6109, 4.73958, 5.50496
88.9688, 3.51717, 3.98916
71.5393, 4.48054, 19.6416
55.2084, 5.409, 5.02288
68.5253, 10.0453, 14.7183
55.2084, 5.409, 5.02288
71.7851, 6.88871, 7.81797
68.5253, 10.0453, 14.7183
71.7851, 6.88871, 7.81797
71.5393, 4.48054, 19.6416
68.5253, 10.0453, 14.7183
55.2084, 5.409, 5.02288
76.6109, 4.73958, 5.50496
68.6778, 5.86551, 10.7424
76.6109, 4.73958, 5.50496
71.7851, 6.88871, 7.81797
68.6778, 5.86551, 10.7424
71.7851, 6.88871, 7.81797
55.2084, 5.409, 5.02288
68.6778, 5.86551, 10.7424
76.6109, 4.73958, 5.50496
71.5393, 4.48054, 19.6416
71.7881, 9.02078, 15.5445
71.5393, 4.48054, 19.6416
71.7851, 6.88871, 7.81797
71.7881, 9.02078, 15.5445
71.7851, 6.88871, 7.81797
76.6109, 4.73958, 5.50496
71.7881, 9.02078, 15.5445
55.2084, 5.409, 5.02288
100, 0, 0
78.2976, 5.27175, 6.92947
100, 0, 0
78.1059, 5.00887, 4.98738
78.2976, 5.27175, 6.92947
78.1059, 5.00887, 4.98738
55.2084, 5.409, 5.02288
78.2976, 5.27175, 6.92947
100, 0, 0
76.6109, 4.73958, 5.50496
87.1677, 6.03882, 7.8089
76.6109, 4.73958, 5.50496
78.1059, 5.00887, 4.98738
87.1677, 6.03882, 7.8089
78.1059, 5.00887, 4.98738
100, 0, 0
87.1677, 6.03882, 7.8089
76.6109, 4.73958, 5.50496
55.2084, 5.409, 5.02288
67.1853, 5.62212, 8.36276
55.2084, 5.409, 5.02288
78.1059, 5.00887, 4.98738
67.1853, 5.62212, 8.36276
78.1059, 5.00887, 4.98738
76.6109, 4.73958, 5.50496
